cliente_id,tipo_cliente,antiguedad_meses,tiene_movil,tiene_hogar,oferta_hogar_id,tiene_internet_hogar,es_movistar_total,elegible_mt,plan_actual_id,monto_facturado_prom,edad_rango,ubicacion_departamento,es_usuario_app,consumo_datos_gb_prom,consumo_voz_min_prom,consumo_sms_prom,uso_app_movistar_prom,monto_facturado_prom_6m,dias_mora_prom,meses_moroso,n_reclamos,n_actividad_canal,canal_mas_usado,mejor_franja_horaria_contacto,dias_agotamiento_datos_promedio,metodo_pago_frecuente,provincia,id_provincia,id_departamento
CLI_047641,postpago,88,True,True,OFE_008,False,False,True,OFE_001,185.68,46-55,Lima,False,49.89,472.38,6.86,12.23,128.79,6.08,4,3,41,Call_In,Manana,13,App_MiMovistar,Lima,LIMA,LIMA
CLI_050276,postpago,68,True,True,OFE_015,True,False,True,OFE_020,95.63,56-65,Piura,True,80.3,420.27,18.01,17.07,216.17,15.77,6,3,20,Digital,Manana,27,App_MiMovistar,Sullana,SULLANA,PIURA
CLI_074394,postpago,117,True,True,OFE_008,False,False,True,OFE_001,77.59,36-45,La Libertad,True,55.15,974.0,30.34,17.49,52.98,38.63,6,0,39,Call_In,Tarde,20,Debito_Automatico,Sanchez Carrion,SANCHEZ_CARRION,LA_LIBERTAD
CLI_066381,postpago,9,True,True,OFE_010,True,False,True,OFE_005,114.18,18-25,Arequipa,False,92.99,177.06,32.58,8.27,241.76,3.77,6,0,4,Call_In,Tarde,19,App_MiMovistar,Caylloma,CAYLLOMA,AREQUIPA
CLI_014299,postpago,17,True,False,sin_servicio_hogar,False,False,False,OFE_005,158.9,46-55,Arequipa,True,88.92,810.08,11.56,27.29,228.04,31.41,2,3,18,Tienda,Noche,22,Efectivo_Agente,Caylloma,CAYLLOMA,AREQUIPA
CLI_051626,postpago,106,True,False,sin_servicio_hogar,False,False,False,OFE_018,297.2,56-65,Lima,False,18.36,524.47,19.89,0.51,214.68,29.86,4,4,30,Call_Out,Fin_de_semana,23,App_MiMovistar,Lima,LIMA,LIMA
CLI_007697,postpago,28,True,True,OFE_013,True,True,False,OFE_013,157.38,18-25,Cusco,False,95.02,490.78,21.03,18.78,74.31,2.89,6,0,15,Tienda,Manana,28,Debito_Automatico,Cusco,CUSCO,CUSCO
CLI_001163,prepago,100,True,False,sin_servicio_hogar,False,False,False,OFE_022,85.37,46-55,Arequipa,True,92.57,178.1,22.06,27.7,240.25,20.21,3,1,1,Digital,Tarde,25,Debito_Automatico,Castilla,CASTILLA,AREQUIPA
CLI_086657,no_aplica,27,False,True,OFE_015,True,False,False,OFE_009,205.33,36-45,Piura,True,0.0,0.0,0.0,0.0,218.66,18.83,2,4,26,Digital,Tarde,-1,Debito_Automatico,Piura,PIURA,PIURA
CLI_059746,postpago,32,True,False,sin_servicio_hogar,False,False,False,OFE_005,161.93,46-55,Piura,False,75.73,445.57,39.55,1.67,145.82,3.28,1,3,22,Call_Out,Tarde,20,App_MiMovistar,Piura,PIURA,PIURA
CLI_096839,postpago,93,True,True,OFE_010,True,False,True,OFE_017,299.99,56-65,Lima,False,6.82,377.16,39.03,2.21,128.3,17.63,2,1,37,Digital,Noche,30,App_MiMovistar,Lima,LIMA,LIMA
CLI_074840,postpago,31,True,False,sin_servicio_hogar,False,False,False,OFE_017,153.43,26-35,Lima,False,65.51,168.63,2.36,27.52,112.02,4.47,2,4,10,Call_Out,Tarde,18,Efectivo_Agente,Lima,LIMA,LIMA
CLI_096008,postpago,44,True,True,OFE_009,True,False,True,OFE_021,185.02,36-45,La Libertad,False,89.69,320.42,27.27,11.04,235.07,12.96,1,4,14,Call_Out,Noche,30,App_MiMovistar,Pataz,PATAZ,LA_LIBERTAD
CLI_012773,no_aplica,2,False,True,OFE_009,True,False,False,OFE_015,144.11,56-65,Piura,False,0.0,0.0,0.0,0.0,107.55,16.19,2,1,44,Digital,Tarde,-1,Banca_Movil,Talara,TALARA,PIURA
CLI_065518,postpago,58,True,False,sin_servicio_hogar,False,False,False,OFE_001,217.31,65+,Lima,False,78.28,889.66,46.0,14.59,59.18,37.8,4,2,39,Digital,Tarde,21,App_MiMovistar,Huarochiri,HUAROCHIRI,LIMA
CLI_026847,postpago,56,True,False,sin_servicio_hogar,False,False,False,OFE_022,113.72,18-25,Cusco,False,48.94,343.65,31.24,11.06,261.42,39.15,2,0,14,Digital,Tarde,16,Debito_Automatico,Canchis,CANCHIS,CUSCO
CLI_091919,postpago,68,True,True,OFE_016,True,False,True,OFE_020,34.67,65+,Lima,True,44.53,110.32,25.85,9.85,248.27,5.67,6,2,24,Tienda,Fin_de_semana,14,App_MiMovistar,Lima,LIMA,LIMA
CLI_069511,prepago,55,True,False,sin_servicio_hogar,False,False,False,OFE_018,45.19,56-65,Piura,False,61.09,940.48,3.6,23.11,242.71,13.33,1,1,37,Call_In,Tarde,18,Efectivo_Agente,Ayabaca,AYABACA,PIURA
CLI_003138,prepago,34,True,False,sin_servicio_hogar,False,False,False,OFE_002,289.32,26-35,Piura,True,46.91,977.36,5.85,18.93,279.76,17.46,0,1,33,Tienda,Manana,11,Efectivo_Agente,Talara,TALARA,PIURA
CLI_015571,prepago,9,True,False,sin_servicio_hogar,False,False,False,OFE_019,172.51,56-65,Cusco,False,94.94,524.48,18.2,27.31,24.57,36.92,6,3,48,Call_Out,Tarde,27,App_MiMovistar,Quispicanchi,QUISPICANCHI,CUSCO
CLI_030970,postpago,114,True,True,OFE_008,True,False,True,OFE_018,270.57,18-25,Lima,True,27.52,600.21,20.82,9.34,47.7,29.48,5,3,26,Call_In,Manana,29,Efectivo_Agente,Barranca,BARRANCA,LIMA
CLI_045298,prepago,64,True,True,OFE_013,True,True,False,OFE_013,93.91,46-55,Piura,False,10.95,689.0,32.22,5.16,116.12,8.95,4,0,35,Call_In,Noche,29,Efectivo_Agente,Sullana,SULLANA,PIURA
CLI_077179,postpago,40,True,False,sin_servicio_hogar,False,False,False,OFE_001,197.88,56-65,Piura,True,40.13,34.88,25.95,17.37,201.56,36.64,2,1,27,Tienda,Tarde,30,Debito_Automatico,Piura,PIURA,PIURA
CLI_068519,prepago,105,True,True,OFE_010,True,False,False,OFE_002,25.66,46-55,Cusco,True,12.15,546.19,33.43,16.61,98.23,22.1,2,1,47,Tienda,Tarde,24,App_MiMovistar,Quispicanchi,QUISPICANCHI,CUSCO
CLI_018421,prepago,83,True,True,OFE_008,True,False,False,OFE_004,280.68,36-45,Lima,True,17.95,379.63,46.47,27.55,241.95,7.4,3,2,37,Call_In,Manana,24,Banca_Movil,Barranca,BARRANCA,LIMA
CLI_054449,no_aplica,37,False,True,OFE_006,True,False,False,OFE_016,81.31,56-65,Piura,False,0.0,0.0,0.0,0.0,200.51,24.02,0,3,39,Tienda,Tarde,-1,Efectivo_Agente,Ayabaca,AYABACA,PIURA
CLI_022390,postpago,87,True,True,OFE_009,True,False,True,OFE_018,28.43,26-35,Cusco,False,29.03,86.86,48.17,18.19,163.99,32.96,6,4,49,Call_In,Noche,14,Efectivo_Agente,Cusco,CUSCO,CUSCO
CLI_004283,postpago,13,True,False,sin_servicio_hogar,False,False,False,OFE_014,88.15,56-65,Lima,True,73.44,594.85,18.68,26.82,138.3,18.11,0,1,34,Call_In,Tarde,23,Efectivo_Agente,Yauyos,YAUYOS,LIMA
CLI_032018,postpago,44,True,True,OFE_008,True,False,True,OFE_003,140.78,46-55,Piura,False,4.72,35.35,32.85,17.7,127.51,18.51,3,2,8,Call_In,Tarde,10,App_MiMovistar,Piura,PIURA,PIURA
CLI_065717,prepago,99,True,False,sin_servicio_hogar,False,False,False,OFE_021,274.28,56-65,La Libertad,True,45.12,208.63,22.53,10.46,248.86,24.97,4,2,45,Digital,Manana,26,Efectivo_Agente,Pataz,PATAZ,LA_LIBERTAD
CLI_033359,postpago,93,True,True,OFE_006,True,False,True,OFE_022,233.24,26-35,Piura,False,45.93,59.69,7.72,29.46,99.95,23.21,5,2,34,Call_Out,Manana,25,Debito_Automatico,Piura,PIURA,PIURA
CLI_007333,prepago,73,True,True,OFE_016,True,False,False,OFE_001,130.57,36-45,La Libertad,False,66.35,505.6,46.54,14.72,44.08,25.86,5,2,18,Call_In,Manana,26,Banca_Movil,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_077468,postpago,95,True,True,OFE_007,True,False,True,OFE_002,77.02,65+,Cusco,True,16.84,732.25,4.45,20.89,275.15,29.63,3,3,27,Tienda,Manana,11,Banca_Movil,Quispicanchi,QUISPICANCHI,CUSCO
CLI_007618,postpago,113,True,False,sin_servicio_hogar,False,False,False,OFE_022,217.66,18-25,La Libertad,False,93.04,852.51,32.36,16.4,238.75,9.39,4,2,18,Call_Out,Tarde,22,App_MiMovistar,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_060666,postpago,95,True,True,OFE_016,False,False,True,OFE_002,284.77,65+,La Libertad,False,4.76,135.02,18.54,1.73,27.23,11.48,1,4,13,Call_Out,Tarde,30,Banca_Movil,Pacasmayo,PACASMAYO,LA_LIBERTAD
CLI_006017,postpago,14,True,False,sin_servicio_hogar,False,False,False,OFE_020,284.56,65+,Lima,False,95.95,235.85,2.32,9.98,46.12,27.95,4,2,16,Tienda,Tarde,13,Efectivo_Agente,Lima,LIMA,LIMA
CLI_059696,postpago,63,True,True,OFE_006,True,False,True,OFE_004,160.99,26-35,Lima,False,87.46,820.32,17.62,3.2,176.88,17.01,2,3,28,Call_Out,Manana,15,Banca_Movil,Yauyos,YAUYOS,LIMA
CLI_057882,postpago,106,True,False,sin_servicio_hogar,False,False,False,OFE_005,44.9,46-55,Cusco,True,79.27,67.09,44.32,1.92,189.36,13.07,3,0,8,Call_Out,Manana,14,Banca_Movil,Canchis,CANCHIS,CUSCO
CLI_073343,postpago,40,True,False,sin_servicio_hogar,False,False,False,OFE_014,228.73,46-55,Lima,False,83.16,313.69,39.07,19.2,202.42,25.3,2,1,15,Digital,Manana,23,App_MiMovistar,Huaura,HUAURA,LIMA
CLI_050688,prepago,80,True,True,OFE_007,True,False,False,OFE_019,70.68,56-65,Lima,True,46.64,466.57,24.11,21.24,32.98,17.25,0,2,33,Call_In,Manana,13,Banca_Movil,Huaura,HUAURA,LIMA
CLI_006926,postpago,50,True,True,OFE_009,False,False,True,OFE_005,146.98,36-45,Lima,True,63.1,29.09,40.29,11.46,36.82,12.03,6,1,36,Digital,Noche,14,Banca_Movil,Huarochiri,HUAROCHIRI,LIMA
CLI_038304,postpago,78,True,False,sin_servicio_hogar,False,False,False,OFE_018,120.61,56-65,Lima,True,69.91,25.16,48.39,16.82,163.88,1.32,0,2,31,Digital,Tarde,22,App_MiMovistar,Huaura,HUAURA,LIMA
CLI_072086,postpago,95,True,True,OFE_010,True,False,True,OFE_017,40.7,18-25,La Libertad,False,10.13,108.94,27.67,3.1,103.49,16.69,0,4,33,Call_Out,Noche,30,App_MiMovistar,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_016529,postpago,45,True,True,OFE_016,True,False,True,OFE_018,179.46,46-55,Lima,False,96.1,494.48,47.11,0.74,164.96,33.76,6,0,34,Tienda,Manana,10,App_MiMovistar,Yauyos,YAUYOS,LIMA
CLI_067641,postpago,77,True,True,OFE_015,True,False,True,OFE_022,289.03,26-35,Lima,True,26.67,680.63,26.89,29.06,54.41,37.99,0,4,17,Call_Out,Tarde,25,Banca_Movil,Huaura,HUAURA,LIMA
CLI_091449,postpago,36,True,False,sin_servicio_hogar,False,False,False,OFE_019,250.35,18-25,Lima,False,26.19,657.05,47.11,29.66,167.3,8.93,3,0,9,Digital,Tarde,12,Banca_Movil,Barranca,BARRANCA,LIMA
CLI_024543,postpago,20,True,False,sin_servicio_hogar,False,False,False,OFE_022,277.19,18-25,Cusco,False,98.54,740.05,48.86,26.7,75.89,10.65,3,2,3,Digital,Tarde,16,Efectivo_Agente,Cusco,CUSCO,CUSCO
CLI_004423,prepago,91,True,True,OFE_007,False,False,False,OFE_019,44.6,26-35,Lima,False,43.37,997.23,26.33,2.93,103.51,8.62,0,4,14,Call_In,Tarde,30,App_MiMovistar,Lima,LIMA,LIMA
CLI_063500,prepago,119,True,False,sin_servicio_hogar,False,False,False,OFE_020,113.58,18-25,Lima,True,9.04,622.78,28.55,26.78,92.29,30.77,2,4,11,Tienda,Tarde,26,App_MiMovistar,Huarochiri,HUAROCHIRI,LIMA
CLI_037768,postpago,84,True,True,OFE_015,True,False,True,OFE_021,295.74,65+,Lima,False,1.12,971.59,6.02,24.03,219.38,11.34,4,1,14,Call_Out,Tarde,30,Efectivo_Agente,Lima,LIMA,LIMA
CLI_074630,postpago,28,True,True,OFE_009,True,False,True,OFE_018,228.51,65+,La Libertad,True,66.28,912.8,27.71,16.11,76.25,18.35,3,4,49,Call_Out,Noche,27,Efectivo_Agente,Ascope,ASCOPE,LA_LIBERTAD
CLI_056348,prepago,85,True,False,sin_servicio_hogar,False,False,False,OFE_003,230.62,18-25,Cusco,False,98.65,817.05,25.38,2.33,54.54,38.04,0,4,40,Tienda,Manana,26,Debito_Automatico,Urubamba,URUBAMBA,CUSCO
CLI_025846,postpago,91,True,False,sin_servicio_hogar,False,False,False,OFE_022,190.51,65+,Lima,False,68.81,827.01,24.19,1.74,78.07,2.43,4,2,6,Call_Out,Manana,19,App_MiMovistar,Huarochiri,HUAROCHIRI,LIMA
CLI_050216,prepago,46,True,True,OFE_015,True,False,False,OFE_004,112.38,65+,Arequipa,False,3.15,71.74,30.6,9.89,281.25,42.12,4,4,26,Tienda,Manana,28,App_MiMovistar,Arequipa,AREQUIPA,AREQUIPA
CLI_077254,postpago,59,True,True,OFE_010,True,False,True,OFE_022,79.84,56-65,Arequipa,True,98.05,152.99,47.05,7.25,184.37,10.59,3,1,48,Call_In,Tarde,22,Efectivo_Agente,Castilla,CASTILLA,AREQUIPA
CLI_093968,postpago,6,True,True,OFE_015,True,False,True,OFE_022,110.3,46-55,Piura,True,40.78,286.02,43.46,23.76,241.39,8.77,5,0,35,Digital,Tarde,19,Banca_Movil,Ayabaca,AYABACA,PIURA
CLI_007744,postpago,89,True,False,sin_servicio_hogar,False,False,False,OFE_002,115.1,56-65,Lima,True,37.64,564.05,31.67,4.17,50.66,5.39,2,3,36,Tienda,Noche,15,App_MiMovistar,Lima,LIMA,LIMA
CLI_033427,postpago,97,True,False,sin_servicio_hogar,False,False,False,OFE_003,186.19,65+,Cusco,False,87.41,630.84,41.2,10.7,126.48,6.55,5,1,47,Tienda,Manana,13,Efectivo_Agente,Canchis,CANCHIS,CUSCO
CLI_027848,prepago,96,True,True,OFE_006,True,False,False,OFE_005,128.67,26-35,Arequipa,True,18.46,981.78,47.48,7.22,197.26,28.44,2,2,13,Tienda,Manana,14,Banca_Movil,Castilla,CASTILLA,AREQUIPA
CLI_093271,postpago,35,True,False,sin_servicio_hogar,False,False,False,OFE_001,193.08,26-35,Arequipa,True,10.16,84.58,26.93,17.78,129.84,33.84,2,3,36,Call_Out,Tarde,15,Debito_Automatico,Arequipa,AREQUIPA,AREQUIPA
CLI_028468,postpago,111,True,False,sin_servicio_hogar,False,False,False,OFE_019,259.85,36-45,Lima,True,45.62,651.1,13.51,27.14,236.86,31.17,6,4,37,Call_Out,Tarde,28,Efectivo_Agente,Lima,LIMA,LIMA
CLI_024892,postpago,108,True,True,OFE_013,True,True,False,OFE_013,154.67,56-65,Arequipa,False,18.67,592.93,4.91,8.09,186.23,7.87,4,4,31,Digital,Tarde,29,Banca_Movil,Arequipa,AREQUIPA,AREQUIPA
CLI_084915,postpago,9,True,False,sin_servicio_hogar,False,False,False,OFE_020,295.32,36-45,Arequipa,False,28.26,614.15,3.56,27.32,135.78,33.66,2,1,16,Call_In,Tarde,21,Efectivo_Agente,Arequipa,AREQUIPA,AREQUIPA
CLI_043659,no_aplica,46,False,True,OFE_006,True,False,False,OFE_008,115.7,46-55,Arequipa,False,0.0,0.0,0.0,0.0,105.41,8.76,5,2,25,Call_Out,Fin_de_semana,-1,Efectivo_Agente,Arequipa,AREQUIPA,AREQUIPA
CLI_032511,postpago,24,True,False,sin_servicio_hogar,False,False,False,OFE_003,220.28,36-45,Piura,False,10.59,304.9,9.66,24.13,228.04,15.28,5,4,30,Tienda,Fin_de_semana,16,Efectivo_Agente,Piura,PIURA,PIURA
CLI_057641,postpago,105,True,False,sin_servicio_hogar,False,False,False,OFE_022,153.2,65+,Arequipa,True,69.86,620.6,40.5,27.28,198.45,28.3,0,1,45,Call_Out,Tarde,28,Banca_Movil,Islay,ISLAY,AREQUIPA
CLI_064372,prepago,117,True,False,sin_servicio_hogar,False,False,False,OFE_020,43.32,26-35,Arequipa,False,41.05,621.15,26.49,26.83,193.43,4.29,1,0,38,Call_In,Tarde,10,App_MiMovistar,Arequipa,AREQUIPA,AREQUIPA
CLI_062974,postpago,57,True,True,OFE_009,True,False,True,OFE_017,97.73,18-25,La Libertad,True,50.19,79.14,10.48,25.85,134.53,22.98,0,0,26,Call_In,Tarde,29,Debito_Automatico,Pataz,PATAZ,LA_LIBERTAD
CLI_092555,no_aplica,50,False,True,OFE_010,True,False,False,OFE_007,86.4,26-35,Lima,True,0.0,0.0,0.0,0.0,260.93,22.06,2,0,20,Digital,Fin_de_semana,-1,Banca_Movil,Lima,LIMA,LIMA
CLI_081514,no_aplica,91,False,True,OFE_010,True,False,False,OFE_007,166.86,56-65,La Libertad,False,0.0,0.0,0.0,0.0,249.05,37.83,0,0,26,Call_Out,Tarde,-1,Efectivo_Agente,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_013076,postpago,111,True,False,sin_servicio_hogar,False,False,False,OFE_003,263.77,56-65,La Libertad,True,71.55,738.48,44.35,25.29,79.06,10.0,1,2,20,Digital,Tarde,14,Efectivo_Agente,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_012580,prepago,90,True,True,OFE_009,True,False,False,OFE_022,176.88,18-25,Lima,True,24.11,316.7,36.88,29.21,87.73,27.38,0,0,40,Tienda,Manana,20,Debito_Automatico,Lima,LIMA,LIMA
CLI_070204,postpago,32,True,False,sin_servicio_hogar,False,False,False,OFE_005,127.4,56-65,Lima,False,88.32,839.16,44.93,18.73,258.61,15.75,2,1,3,Tienda,Manana,25,App_MiMovistar,Lima,LIMA,LIMA
CLI_067231,postpago,35,True,True,OFE_008,True,False,True,OFE_021,179.0,36-45,Lima,True,83.51,473.63,49.19,28.03,231.86,43.58,6,1,7,Tienda,Manana,19,Efectivo_Agente,Lima,LIMA,LIMA
CLI_005318,postpago,107,True,True,OFE_007,True,False,True,OFE_002,218.27,36-45,Piura,True,57.4,415.51,11.76,13.83,146.76,41.86,1,4,37,Digital,Tarde,11,Banca_Movil,Piura,PIURA,PIURA
CLI_046745,postpago,16,True,True,OFE_006,True,False,True,OFE_020,21.26,18-25,La Libertad,True,19.05,271.77,49.94,13.61,171.48,28.12,1,3,29,Call_Out,Manana,17,Debito_Automatico,Pataz,PATAZ,LA_LIBERTAD
CLI_041541,postpago,42,True,True,OFE_016,True,False,True,OFE_022,51.8,36-45,La Libertad,True,52.06,802.36,39.89,13.24,264.86,29.18,5,0,44,Tienda,Tarde,20,Efectivo_Agente,Sanchez Carrion,SANCHEZ_CARRION,LA_LIBERTAD
CLI_059566,postpago,117,True,False,sin_servicio_hogar,False,False,False,OFE_001,242.66,26-35,Lima,True,82.73,529.44,21.3,25.82,192.82,6.67,5,0,45,Tienda,Noche,23,Banca_Movil,Lima,LIMA,LIMA
CLI_051655,postpago,67,True,False,sin_servicio_hogar,False,False,False,OFE_014,34.13,46-55,Cusco,False,56.56,143.84,33.89,19.4,249.72,42.56,3,3,11,Call_In,Tarde,23,Banca_Movil,La Convencion,LA_CONVENCION,CUSCO
CLI_046591,no_aplica,57,False,True,OFE_006,True,False,False,OFE_010,237.68,26-35,Arequipa,False,0.0,0.0,0.0,0.0,74.57,8.11,6,0,1,Call_Out,Noche,-1,App_MiMovistar,Islay,ISLAY,AREQUIPA
CLI_078318,postpago,99,True,True,OFE_012,True,True,False,OFE_012,281.67,46-55,Cusco,True,83.13,825.83,30.35,17.89,147.69,0.28,4,1,37,Call_In,Noche,14,App_MiMovistar,Cusco,CUSCO,CUSCO
CLI_041080,prepago,112,True,False,sin_servicio_hogar,False,False,False,OFE_020,214.65,65+,Cusco,False,92.05,765.14,18.56,9.36,188.23,44.87,1,0,9,Call_Out,Tarde,10,Efectivo_Agente,Cusco,CUSCO,CUSCO
CLI_075444,postpago,71,True,True,OFE_013,True,True,False,OFE_013,163.12,46-55,Lima,True,4.45,131.41,36.91,14.21,56.55,34.57,4,2,9,Call_Out,Tarde,30,App_MiMovistar,Lima,LIMA,LIMA
CLI_024547,postpago,25,True,True,OFE_010,True,False,True,OFE_017,60.59,36-45,Arequipa,True,42.76,596.23,48.18,25.92,74.22,14.36,2,4,5,Call_Out,Manana,29,Efectivo_Agente,Arequipa,AREQUIPA,AREQUIPA
CLI_056518,no_aplica,13,False,True,OFE_009,True,False,False,OFE_016,79.38,26-35,Lima,False,0.0,0.0,0.0,0.0,292.96,31.51,4,1,13,Digital,Noche,-1,Banca_Movil,Lima,LIMA,LIMA
CLI_042200,prepago,4,True,True,OFE_008,True,False,False,OFE_022,101.13,18-25,Lima,False,83.62,436.41,42.58,1.11,122.39,6.95,3,2,24,Call_Out,Tarde,22,App_MiMovistar,Lima,LIMA,LIMA
CLI_067186,postpago,9,True,False,sin_servicio_hogar,False,False,False,OFE_018,58.37,56-65,Piura,False,80.64,183.31,42.83,19.79,205.29,22.68,3,1,19,Call_Out,Fin_de_semana,25,Debito_Automatico,Talara,TALARA,PIURA
CLI_060267,postpago,21,True,True,OFE_015,True,False,True,OFE_014,48.44,18-25,Lima,True,12.08,791.51,45.99,24.91,195.91,26.71,2,1,47,Call_Out,Tarde,15,App_MiMovistar,Lima,LIMA,LIMA
CLI_092735,no_aplica,109,False,True,OFE_007,True,False,False,OFE_010,44.06,36-45,Lima,True,0.0,0.0,0.0,0.0,179.53,16.33,6,4,17,Call_In,Tarde,-1,Banca_Movil,Barranca,BARRANCA,LIMA
CLI_040717,postpago,72,True,True,OFE_011,True,True,False,OFE_011,42.4,36-45,Lima,True,33.43,187.85,38.27,19.39,271.26,13.01,6,0,36,Call_Out,Noche,15,Banca_Movil,Lima,LIMA,LIMA
CLI_083877,postpago,48,True,False,sin_servicio_hogar,False,False,False,OFE_005,223.15,46-55,La Libertad,False,77.41,514.84,20.62,19.92,67.16,18.47,5,2,13,Tienda,Noche,16,Banca_Movil,Pacasmayo,PACASMAYO,LA_LIBERTAD
CLI_041441,prepago,94,True,True,OFE_009,True,False,False,OFE_004,166.49,18-25,Lima,True,20.0,370.99,13.93,22.92,40.57,31.95,1,4,33,Call_In,Manana,10,Banca_Movil,Lima,LIMA,LIMA
CLI_096378,postpago,118,True,False,sin_servicio_hogar,False,False,False,OFE_002,142.14,36-45,Cusco,True,74.56,446.89,16.93,18.05,132.17,25.49,0,4,32,Call_In,Tarde,10,Efectivo_Agente,Canchis,CANCHIS,CUSCO
CLI_062388,postpago,103,True,False,sin_servicio_hogar,False,False,False,OFE_002,193.79,56-65,Lima,True,62.94,956.06,0.46,23.31,297.47,14.36,4,3,9,Digital,Noche,30,App_MiMovistar,Cañete,CAÑETE,LIMA
CLI_081941,postpago,33,True,True,OFE_010,False,False,True,OFE_004,278.68,26-35,Lima,False,54.69,94.29,47.38,17.9,289.89,16.75,0,1,21,Call_In,Tarde,15,App_MiMovistar,Cañete,CAÑETE,LIMA
CLI_013885,prepago,58,True,True,OFE_007,True,False,False,OFE_002,232.83,18-25,La Libertad,True,40.0,512.77,0.05,19.01,257.09,27.58,0,4,17,Call_Out,Tarde,23,Efectivo_Agente,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_015042,no_aplica,111,False,True,OFE_016,True,False,False,OFE_008,229.63,36-45,La Libertad,False,0.0,0.0,0.0,0.0,206.8,2.42,5,3,13,Call_In,Manana,-1,Efectivo_Agente,Sanchez Carrion,SANCHEZ_CARRION,LA_LIBERTAD
CLI_066048,prepago,31,True,True,OFE_010,True,False,False,OFE_001,241.6,18-25,Lima,True,91.95,7.25,38.16,4.29,62.56,29.93,3,3,31,Call_In,Noche,17,Debito_Automatico,Huarochiri,HUAROCHIRI,LIMA
CLI_081583,prepago,12,True,False,sin_servicio_hogar,False,False,False,OFE_018,203.55,46-55,Lima,False,27.12,61.68,34.93,16.32,148.81,23.82,2,3,22,Tienda,Tarde,21,Banca_Movil,Lima,LIMA,LIMA
CLI_036890,postpago,110,True,True,OFE_008,True,False,True,OFE_005,65.19,46-55,Lima,True,82.27,728.49,35.19,24.91,101.73,30.18,5,0,14,Call_Out,Tarde,16,Efectivo_Agente,Yauyos,YAUYOS,LIMA
CLI_065583,postpago,9,True,False,sin_servicio_hogar,False,False,False,OFE_001,296.57,56-65,La Libertad,False,92.47,809.52,33.41,0.46,201.12,0.89,4,0,11,Call_In,Manana,11,Efectivo_Agente,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_088155,prepago,114,True,False,sin_servicio_hogar,False,False,False,OFE_001,227.53,65+,Piura,False,37.48,605.21,14.62,16.19,209.59,4.88,0,4,29,Tienda,Noche,16,App_MiMovistar,Piura,PIURA,PIURA
CLI_013100,prepago,86,True,False,sin_servicio_hogar,False,False,False,OFE_001,234.54,18-25,La Libertad,True,53.43,9.19,17.87,18.5,279.1,3.04,0,3,41,Tienda,Manana,18,Debito_Automatico,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_048892,postpago,56,True,False,sin_servicio_hogar,False,False,False,OFE_020,126.81,65+,Arequipa,False,40.29,612.69,12.9,7.06,209.98,9.53,0,2,46,Call_Out,Noche,15,Efectivo_Agente,Camana,CAMANA,AREQUIPA
CLI_022776,prepago,103,True,True,OFE_015,True,False,False,OFE_014,264.65,26-35,Lima,True,17.56,404.13,38.04,8.38,55.66,6.87,0,4,48,Digital,Tarde,19,Efectivo_Agente,Yauyos,YAUYOS,LIMA
CLI_030856,postpago,75,True,False,sin_servicio_hogar,False,False,False,OFE_003,123.74,65+,Lima,True,20.47,886.97,18.28,24.83,209.11,10.81,3,4,15,Digital,Noche,13,Debito_Automatico,Lima,LIMA,LIMA
CLI_023638,postpago,36,True,True,OFE_007,True,False,True,OFE_014,173.28,18-25,Arequipa,True,36.43,65.38,48.58,17.85,270.15,35.42,6,3,1,Tienda,Manana,22,Efectivo_Agente,Castilla,CASTILLA,AREQUIPA
CLI_001693,postpago,30,True,False,sin_servicio_hogar,False,False,False,OFE_020,53.33,46-55,Cusco,True,86.29,655.76,3.22,23.58,56.26,19.99,0,0,15,Tienda,Manana,15,Debito_Automatico,La Convencion,LA_CONVENCION,CUSCO
CLI_053608,postpago,108,True,True,OFE_010,True,False,True,OFE_022,126.4,26-35,Piura,True,22.4,984.92,43.61,18.53,88.5,30.62,6,1,41,Call_In,Noche,19,Efectivo_Agente,Piura,PIURA,PIURA
CLI_021373,prepago,15,True,False,sin_servicio_hogar,False,False,False,OFE_004,194.0,26-35,Piura,False,81.46,670.05,34.87,10.71,88.27,32.08,6,2,25,Tienda,Noche,15,Efectivo_Agente,Talara,TALARA,PIURA
CLI_019795,postpago,7,True,False,sin_servicio_hogar,False,False,False,OFE_002,233.0,65+,La Libertad,True,77.18,678.39,23.99,18.67,236.72,13.99,5,4,43,Tienda,Manana,22,App_MiMovistar,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_032405,no_aplica,22,False,True,OFE_008,True,False,False,OFE_008,286.32,65+,La Libertad,True,0.0,0.0,0.0,0.0,237.56,15.77,4,3,10,Call_In,Manana,-1,Efectivo_Agente,Trujillo,TRUJILLO,LA_LIBERTAD
